0.550102	-0.620622	0.558763	2.46	#ffdbb3	53Eps Cyg
0.658927	-0.733892	-0.164976	3.77	#d4dfff	2Eps Aqr
0.665705	-0.741051	-0.087639	4.42	#ffd68b	3    Aqr
0.311629	-0.354439	0.881624	3.43	#ffdbb3	3Eta Cep
0.607593	-0.652582	-0.452733	4.11	#ffd68b	18Ome Cap
0.361473	-0.378226	-0.852222	3.65	#ffdbb3	Bet Ind
0.525699	-0.538829	0.658259	3.94	#d4dfff	58Nu  Cyg
0.692659	-0.657615	-0.296255	4.07	#d4dfff	23The Cap
0.520109	-0.498193	0.693751	3.72	#ffdbb3	62Xi  Cyg
0.660445	-0.620587	-0.422710	4.50	#ffd68b	24    Cap
0.644463	-0.575525	0.503426	3.20	#fff6ee	64Zet Cyg
0.738931	-0.650988	0.173767	4.49	#f9f8ff	7Del Equ
0.591617	-0.519787	0.616288	3.72	#f9f8ff	65Tau Cyg
0.751042	-0.653888	0.091463	3.92	#fff6ee	8Alp Equ
0.455978	-0.383063	-0.803335	4.39	#d4dfff	The Ind
0.586356	-0.503382	0.634659	4.23	#bbcbff	67Sig Cyg
0.623482	-0.532888	0.572102	4.43	#bbcbff	66Ups Cyg
0.350864	-0.298134	0.887699	2.44	#d4dfff	5Alp Cep
0.739212	-0.608024	-0.289607	4.28	#fff6ee	32Iot Cap
0.726213	-0.598183	0.338811	4.08	#ffdbb3	1    Peg
0.326707	-0.258844	-0.908990	4.22	#f9f8ff	Gam Pav
0.725169	-0.573389	-0.381254	3.74	#fff6ee	34Zet Cap
0.793707	-0.600503	-0.097081	2.91	#fff6ee	22Bet Aqr
0.262844	-0.204140	0.942995	3.23	#bbcbff	8Bet Cep
0.562477	-0.416280	0.714374	4.02	#fff6ee	73Rho Cyg
0.179634	-0.124066	-0.975879	3.76	#ffdbb3	Nu  Oct
0.784977	-0.549179	-0.286729	3.68	#f9f8ff	40Gam Cap
0.697016	-0.465966	-0.545017	4.34	#d4dfff	9Iot PsA
0.817203	-0.550243	0.171499	2.39	#ffdbb3	8Eps Peg
0.792507	-0.531982	0.298208	4.34	#fff6ee	9    Peg
0.748787	-0.502003	0.432794	4.13	#f9f8ff	10Kap Peg
0.429086	-0.290768	0.855183	4.08	#ffd68b	Mu  Cep
0.803468	-0.526576	-0.277771	2.87	#d4dfff	49Del Cap
0.402094	-0.267534	0.875640	4.29	#d4dfff	10Nu  Cep
0.544914	-0.357964	0.758242	4.23	#bbcbff	81Pi 2Cyg
0.677536	-0.415486	-0.606890	3.01	#bbcbff	Gam Gru
0.494199	-0.291343	-0.819077	4.40	#f9f8ff	Del Ind
0.677879	-0.367618	-0.636662	4.46	#ffdbb3	Lam Gru
0.878352	-0.477982	-0.005580	2.96	#fff6ee	34Alp Aqr
0.374582	-0.208083	0.903543	4.29	#d4dfff	17Xi  Cep
0.854075	-0.461620	-0.239715	4.27	#bbcbff	33Iot Aqr
0.602933	-0.319798	-0.730891	1.74	#bbcbff	Alp Gru
0.796124	-0.427721	0.428068	3.76	#f9f8ff	24Iot Peg
0.741255	-0.392544	-0.544472	4.50	#d4dfff	14Mu  PsA
0.882227	-0.458280	0.107961	3.53	#d4dfff	26The Peg
0.742380	-0.386514	0.547247	4.29	#f9f8ff	29Pi 2Peg
0.468305	-0.241568	0.849903	3.35	#ffdbb3	21Zet Cep
0.688230	-0.343595	0.638969	4.49	#ffdbb3	HR8485
0.487934	-0.240534	0.839085	4.19	#f9f8ff	23Eps Cep
0.710632	-0.346714	0.612202	4.13	#ffdbb3	1    Lac
0.892087	-0.431092	-0.135427	4.16	#fff6ee	43The Aqr
0.448211	-0.212583	-0.868283	2.86	#ffdbb3	Alp Tuc
0.909072	-0.415934	-0.024209	3.84	#d4dfff	48Gam Aqr
0.559072	-0.250202	0.790467	4.43	#fff6ee	3Bet Lac
0.389029	-0.166470	-0.906060	4.48	#bbcbff	Del Tuc
0.669320	-0.279743	-0.688298	3.97	#fff6ee	Del1Gru
0.921922	-0.387375	-0.000349	4.42	#f9f8ff	55Zet2Aqr
0.667092	-0.277143	-0.691506	4.11	#ffd68b	Del2Gru
0.483162	-0.202181	0.851867	3.75	#f9f8ff	27Del Cep
0.621170	-0.258791	0.739713	4.36	#ffd68b	5    Lac
0.782629	-0.318171	-0.535032	4.29	#d4dfff	17Bet PsA
0.591730	-0.241205	0.769204	3.77	#d4dfff	7Alp Lac
0.932569	-0.360986	-0.002051	4.02	#bbcbff	62Eta Aqr
0.837817	-0.302225	-0.454669	4.17	#bbcbff	18Eps PsA
0.142119	-0.047515	-0.988708	4.15	#d4dfff	Bet Oct
0.673350	-0.243367	0.698120	4.46	#ffdbb3	11    Lac
0.925075	-0.330034	0.187919	3.40	#bbcbff	42Zet Peg
0.644928	-0.226267	-0.729980	2.10	#ffd68b	Bet Gru
0.815777	-0.284876	0.503343	2.94	#fff6ee	44Eta Peg
0.927936	-0.307365	0.210860	4.19	#f9f8ff	46Xi  Peg
0.869909	-0.288825	0.399798	3.95	#fff6ee	47Lam Peg
0.594888	-0.191699	-0.780615	3.49	#d4dfff	Eps Gru
0.926483	-0.293935	-0.235015	4.01	#ffd68b	71Tau2Aqr
0.867146	-0.273396	0.416307	3.48	#fff6ee	48Mu  Peg
0.384690	-0.121883	0.914964	3.52	#ffdbb3	32Iot Cep
0.803716	-0.243703	-0.542816	4.46	#d4dfff	22Gam PsA
0.948723	-0.287272	-0.131906	3.74	#ffd68b	73Lam Aqr
0.923270	-0.270639	-0.272630	3.27	#d4dfff	76Del Aqr
0.810309	-0.232550	-0.537884	4.21	#fff6ee	23Del PsA
0.837333	-0.233584	-0.494279	1.16	#d4dfff	24Alp PsA
0.585210	-0.154401	-0.796046	4.12	#fff6ee	Zet Gru
0.715712	-0.185357	0.673349	3.62	#bbcbff	1Omi And
0.855851	-0.214280	0.470747	2.42	#ffd68b	53Bet Peg
0.937099	-0.230340	0.262278	2.49	#bbcbff	54Alp Peg
0.705737	-0.166569	-0.688615	4.28	#f9f8ff	The Gru
0.890700	-0.211038	-0.402636	4.47	#fff6ee	86    Aqr
0.909903	-0.204027	-0.361177	3.66	#ffdbb3	88    Aqr
0.245789	-0.056860	0.967654	4.41	#fff6ee	33Pi  Cep
0.687606	-0.151306	-0.710144	3.90	#ffdbb3	Iot Gru
0.974748	-0.196883	-0.105377	4.22	#ffd68b	90Phi Aqr
0.969216	-0.188872	-0.157947	4.21	#ffdbb3	91Psi1Aqr
0.517369	-0.097220	-0.850222	3.99	#f9f8ff	Gam Tuc
0.980973	-0.185512	0.057254	3.69	#fff6ee	6Gam Psc
0.970579	-0.180310	-0.159580	4.39	#bbcbff	93Psi2Aqr
0.829521	-0.150662	-0.537770	4.41	#ffdbb3	Gam Scl
0.926860	-0.151073	-0.343669	3.97	#ffdbb3	98    Aqr
0.907275	-0.138103	0.397215	4.40	#f9f8ff	68Ups Peg
0.925551	-0.138132	-0.352527	4.39	#ffdbb3	99    Aqr
0.984118	-0.138447	0.111103	4.28	#ffdbb3	10The Psc
0.784472	-0.092947	-0.613160	4.37	#bbcbff	Bet Scl
0.685587	-0.067328	0.724870	3.82	#fff6ee	16Lam And
0.724844	-0.069358	0.685413	4.29	#bbcbff	17Iot And
0.991376	-0.086952	0.098041	4.13	#f9f8ff	17Iot Psc
0.213312	-0.019275	0.976794	3.21	#ffdbb3	35Gam Cep
0.712668	-0.061071	0.698838	4.14	#bbcbff	19Kap And
0.996452	-0.078218	0.031062	4.50	#d4dfff	18Lam Psc
0.965201	-0.072906	-0.251140	4.49	#bbcbff	105Ome2Aqr
0.992830	-0.002982	0.119501	4.01	#f9f8ff	28Ome Psc
0.413466	-0.000150	-0.910519	4.50	#bbcbff	Eps Tuc
0.994460	0.008505	-0.104774	4.41	#ffd68b	30    Psc
